date;time;transport;group
09-07-2020;02:55:00;0;Transport Gr. 5, 6
09-07-2020;03:00:00;0;Transport Gr. 5, 6
09-07-2020;03:05:00;0;Transport Gr. 5, 6
09-07-2020;03:10:00;0;Transport Gr. 5, 6
09-07-2020;03:15:00;0;Transport Gr. 5, 6
09-07-2020;03:20:00;0;Transport Gr. 5, 6
09-07-2020;03:25:00;0;Transport Gr. 5, 6
09-07-2020;03:30:00;0;Transport Gr. 5, 6
09-07-2020;03:35:00;0;Transport Gr. 5, 6
09-07-2020;03:40:00;0;Transport Gr. 5, 6
09-07-2020;03:45:00;0;Transport Gr. 5, 6
09-07-2020;03:50:00;0;Transport Gr. 5, 6
09-07-2020;03:55:00;0;Transport Gr. 5, 6
09-07-2020;04:00:00;0;Transport Gr. 5, 6
09-07-2020;04:05:00;0;Transport Gr. 5, 6
09-07-2020;04:10:00;596;Transport Gr. 5, 6
09-07-2020;04:15:00;836;Transport Gr. 5, 6
09-07-2020;04:20:00;1125;Transport Gr. 5, 6
09-07-2020;04:25:00;1439;Transport Gr. 5, 6
09-07-2020;04:30:00;1792;Transport Gr. 5, 6
09-07-2020;04:35:00;2145;Transport Gr. 5, 6
09-07-2020;04:40:00;2452;Transport Gr. 5, 6
09-07-2020;04:45:00;2449;Transport Gr. 5, 6
09-07-2020;04:50:00;2442;Transport Gr. 5, 6
09-07-2020;04:55:00;2442;Transport Gr. 5, 6
09-07-2020;05:00:00;2442;Transport Gr. 5, 6
09-07-2020;05:05:00;2439;Transport Gr. 5, 6
09-07-2020;05:10:00;2438;Transport Gr. 5, 6
09-07-2020;05:15:00;2452;Transport Gr. 5, 6
09-07-2020;05:20:00;2449;Transport Gr. 5, 6
09-07-2020;05:25:00;2455;Transport Gr. 5, 6
09-07-2020;05:30:00;2442;Transport Gr. 5, 6
09-07-2020;05:35:00;2465;Transport Gr. 5, 6
09-07-2020;05:40:00;2456;Transport Gr. 5, 6
09-07-2020;05:45:00;2459;Transport Gr. 5, 6
09-07-2020;05:50:00;2452;Transport Gr. 5, 6
09-07-2020;05:55:00;2459;Transport Gr. 5, 6
09-07-2020;06:00:00;2452;Transport Gr. 5, 6
09-07-2020;06:05:00;2438;Transport Gr. 5, 6
09-07-2020;06:10:00;2439;Transport Gr. 5, 6
09-07-2020;06:15:00;2432;Transport Gr. 5, 6
09-07-2020;06:20:00;2428;Transport Gr. 5, 6
09-07-2020;06:25:00;2421;Transport Gr. 5, 6
09-07-2020;06:30:00;2414;Transport Gr. 5, 6
09-07-2020;06:35:00;2421;Transport Gr. 5, 6
09-07-2020;06:40:00;2418;Transport Gr. 5, 6
09-07-2020;06:45:00;2425;Transport Gr. 5, 6
09-07-2020;06:50:00;2435;Transport Gr. 5, 6
09-07-2020;06:55:00;2435;Transport Gr. 5, 6
09-07-2020;07:00:00;2418;Transport Gr. 5, 6
09-07-2020;07:05:00;2403;Transport Gr. 5, 6
09-07-2020;07:10:00;2411;Transport Gr. 5, 6
09-07-2020;07:15:00;2421;Transport Gr. 5, 6
09-07-2020;07:20:00;2417;Transport Gr. 5, 6
09-07-2020;07:25:00;2407;Transport Gr. 5, 6
09-07-2020;07:30:00;2414;Transport Gr. 5, 6
09-07-2020;07:35:00;2410;Transport Gr. 5, 6
09-07-2020;07:40:00;2402;Transport Gr. 5, 6
09-07-2020;07:45:00;2357;Transport Gr. 5, 6
09-07-2020;07:50:00;2314;Transport Gr. 5, 6
09-07-2020;07:55:00;2264;Transport Gr. 5, 6
09-07-2020;08:00:00;2205;Transport Gr. 5, 6
09-07-2020;08:05:00;2158;Transport Gr. 5, 6
09-07-2020;08:10:00;2120;Transport Gr. 5, 6
09-07-2020;08:15:00;2078;Transport Gr. 5, 6
09-07-2020;08:20:00;2035;Transport Gr. 5, 6
09-07-2020;08:25:00;1981;Transport Gr. 5, 6
09-07-2020;08:30:00;1936;Transport Gr. 5, 6
09-07-2020;08:35:00;1909;Transport Gr. 5, 6
09-07-2020;08:40:00;1861;Transport Gr. 5, 6
09-07-2020;08:45:00;1815;Transport Gr. 5, 6
09-07-2020;08:50:00;1767;Transport Gr. 5, 6
09-07-2020;08:55:00;1725;Transport Gr. 5, 6
09-07-2020;09:00:00;1685;Transport Gr. 5, 6
09-07-2020;09:05:00;1623;Transport Gr. 5, 6
09-07-2020;09:10:00;1592;Transport Gr. 5, 6
09-07-2020;09:15:00;1592;Transport Gr. 5, 6
09-07-2020;09:20:00;1592;Transport Gr. 5, 6
09-07-2020;09:25:00;1596;Transport Gr. 5, 6
09-07-2020;09:30:00;1586;Transport Gr. 5, 6
09-07-2020;09:35:00;1959;Transport Gr. 5, 6
09-07-2020;09:40:00;1985;Transport Gr. 5, 6
09-07-2020;09:45:00;1996;Transport Gr. 5, 6
09-07-2020;09:50:00;1992;Transport Gr. 5, 6
09-07-2020;09:55:00;1986;Transport Gr. 5, 6
09-07-2020;10:00:00;1976;Transport Gr. 5, 6
09-07-2020;10:05:00;1989;Transport Gr. 5, 6
09-07-2020;10:10:00;1975;Transport Gr. 5, 6
09-07-2020;10:15:00;1972;Transport Gr. 5, 6
09-07-2020;10:20:00;1965;Transport Gr. 5, 6
09-07-2020;10:25:00;1949;Transport Gr. 5, 6
09-07-2020;10:30:00;1942;Transport Gr. 5, 6
09-07-2020;10:35:00;1913;Transport Gr. 5, 6
09-07-2020;10:40:00;1906;Transport Gr. 5, 6
09-07-2020;10:45:00;1916;Transport Gr. 5, 6
09-07-2020;10:50:00;1919;Transport Gr. 5, 6
09-07-2020;10:55:00;1939;Transport Gr. 5, 6
09-07-2020;11:00:00;1949;Transport Gr. 5, 6
09-07-2020;11:05:00;1946;Transport Gr. 5, 6
09-07-2020;11:10:00;1892;Transport Gr. 5, 6
09-07-2020;11:15:00;1896;Transport Gr. 5, 6
09-07-2020;11:20:00;1903;Transport Gr. 5, 6
09-07-2020;11:25:00;1903;Transport Gr. 5, 6
09-07-2020;11:30:00;1913;Transport Gr. 5, 6
09-07-2020;11:35:00;1913;Transport Gr. 5, 6
09-07-2020;11:40:00;1916;Transport Gr. 5, 6
09-07-2020;11:45:00;1909;Transport Gr. 5, 6
09-07-2020;11:50:00;1873;Transport Gr. 5, 6
09-07-2020;11:55:00;1853;Transport Gr. 5, 6
09-07-2020;12:00:00;1846;Transport Gr. 5, 6
09-07-2020;12:05:00;1896;Transport Gr. 5, 6
09-07-2020;12:10:00;1886;Transport Gr. 5, 6
09-07-2020;12:15:00;1899;Transport Gr. 5, 6
09-07-2020;12:20:00;1896;Transport Gr. 5, 6
09-07-2020;12:25:00;1899;Transport Gr. 5, 6
09-07-2020;12:30:00;1906;Transport Gr. 5, 6
09-07-2020;12:35:00;1919;Transport Gr. 5, 6
09-07-2020;12:40:00;1910;Transport Gr. 5, 6
09-07-2020;12:45:00;1886;Transport Gr. 5, 6
09-07-2020;12:50:00;1902;Transport Gr. 5, 6
09-07-2020;12:55:00;1929;Transport Gr. 5, 6
09-07-2020;13:00:00;1946;Transport Gr. 5, 6
09-07-2020;13:05:00;1909;Transport Gr. 5, 6
09-07-2020;13:10:00;1866;Transport Gr. 5, 6
09-07-2020;13:15:00;1853;Transport Gr. 5, 6
09-07-2020;13:20:00;1822;Transport Gr. 5, 6
09-07-2020;13:25:00;1803;Transport Gr. 5, 6
09-07-2020;13:30:00;1789;Transport Gr. 5, 6
09-07-2020;13:35:00;1760;Transport Gr. 5, 6
09-07-2020;13:40:00;1737;Transport Gr. 5, 6
09-07-2020;13:45:00;1740;Transport Gr. 5, 6
09-07-2020;13:50:00;1759;Transport Gr. 5, 6
09-07-2020;13:55:00;1720;Transport Gr. 5, 6
09-07-2020;14:00:00;1726;Transport Gr. 5, 6
09-07-2020;14:05:00;1753;Transport Gr. 5, 6
09-07-2020;14:10:00;1763;Transport Gr. 5, 6
09-07-2020;14:15:00;1770;Transport Gr. 5, 6
09-07-2020;14:20:00;1796;Transport Gr. 5, 6
09-07-2020;14:25:00;1819;Transport Gr. 5, 6
09-07-2020;14:30:00;1809;Transport Gr. 5, 6
09-07-2020;14:35:00;1839;Transport Gr. 5, 6
09-07-2020;14:40:00;1840;Transport Gr. 5, 6
09-07-2020;14:45:00;1823;Transport Gr. 5, 6
09-07-2020;14:50:00;1833;Transport Gr. 5, 6
09-07-2020;14:55:00;1836;Transport Gr. 5, 6
09-07-2020;15:00:00;1826;Transport Gr. 5, 6
09-07-2020;15:05:00;1856;Transport Gr. 5, 6
09-07-2020;15:10:00;1866;Transport Gr. 5, 6
09-07-2020;15:15:00;1879;Transport Gr. 5, 6
09-07-2020;15:20:00;1879;Transport Gr. 5, 6
09-07-2020;15:25:00;1869;Transport Gr. 5, 6
09-07-2020;15:30:00;1856;Transport Gr. 5, 6
09-07-2020;15:35:00;1836;Transport Gr. 5, 6
09-07-2020;15:40:00;1836;Transport Gr. 5, 6
09-07-2020;15:45:00;1853;Transport Gr. 5, 6
09-07-2020;15:50:00;1876;Transport Gr. 5, 6
09-07-2020;15:55:00;1866;Transport Gr. 5, 6
09-07-2020;16:00:00;1873;Transport Gr. 5, 6
09-07-2020;16:05:00;1873;Transport Gr. 5, 6
09-07-2020;16:10:00;1899;Transport Gr. 5, 6
09-07-2020;16:15:00;1902;Transport Gr. 5, 6
09-07-2020;16:20:00;1896;Transport Gr. 5, 6
09-07-2020;16:25:00;1899;Transport Gr. 5, 6
09-07-2020;16:30:00;1883;Transport Gr. 5, 6
09-07-2020;16:35:00;1889;Transport Gr. 5, 6
09-07-2020;16:40:00;1889;Transport Gr. 5, 6
09-07-2020;16:45:00;1883;Transport Gr. 5, 6
09-07-2020;16:50:00;1886;Transport Gr. 5, 6
09-07-2020;16:55:00;1896;Transport Gr. 5, 6
09-07-2020;17:00:00;1906;Transport Gr. 5, 6
09-07-2020;17:05:00;1902;Transport Gr. 5, 6
09-07-2020;17:10:00;1906;Transport Gr. 5, 6
09-07-2020;17:15:00;1906;Transport Gr. 5, 6
09-07-2020;17:20:00;1919;Transport Gr. 5, 6
09-07-2020;17:25:00;1906;Transport Gr. 5, 6
09-07-2020;17:30:00;1883;Transport Gr. 5, 6
09-07-2020;17:35:00;1876;Transport Gr. 5, 6
09-07-2020;17:40:00;1879;Transport Gr. 5, 6
09-07-2020;17:45:00;1873;Transport Gr. 5, 6
09-07-2020;17:50:00;1873;Transport Gr. 5, 6
09-07-2020;17:55:00;1876;Transport Gr. 5, 6
09-07-2020;18:00:00;1852;Transport Gr. 5, 6
09-07-2020;18:05:00;1852;Transport Gr. 5, 6
09-07-2020;18:10:00;1826;Transport Gr. 5, 6
09-07-2020;18:15:00;1803;Transport Gr. 5, 6
09-07-2020;18:20:00;1813;Transport Gr. 5, 6
09-07-2020;18:25:00;1816;Transport Gr. 5, 6
09-07-2020;18:30:00;1830;Transport Gr. 5, 6
09-07-2020;18:35:00;1823;Transport Gr. 5, 6
09-07-2020;18:40:00;1829;Transport Gr. 5, 6
09-07-2020;18:45:00;1849;Transport Gr. 5, 6
09-07-2020;18:50:00;1863;Transport Gr. 5, 6
09-07-2020;18:55:00;1849;Transport Gr. 5, 6
09-07-2020;19:00:00;1853;Transport Gr. 5, 6
09-07-2020;19:05:00;1853;Transport Gr. 5, 6
09-07-2020;19:10:00;1863;Transport Gr. 5, 6
09-07-2020;19:15:00;1863;Transport Gr. 5, 6
09-07-2020;19:20:00;1859;Transport Gr. 5, 6
09-07-2020;19:25:00;1863;Transport Gr. 5, 6
09-07-2020;19:30:00;1866;Transport Gr. 5, 6
09-07-2020;19:35:00;1876;Transport Gr. 5, 6
09-07-2020;19:40:00;1886;Transport Gr. 5, 6
09-07-2020;19:45:00;1889;Transport Gr. 5, 6
09-07-2020;19:50:00;1893;Transport Gr. 5, 6
09-07-2020;19:55:00;1876;Transport Gr. 5, 6
09-07-2020;20:00:00;1889;Transport Gr. 5, 6
09-07-2020;20:05:00;1900;Transport Gr. 5, 6
09-07-2020;20:10:00;1910;Transport Gr. 5, 6
09-07-2020;20:15:00;1906;Transport Gr. 5, 6
09-07-2020;20:20:00;1906;Transport Gr. 5, 6
09-07-2020;20:25:00;1900;Transport Gr. 5, 6
09-07-2020;20:30:00;1919;Transport Gr. 5, 6
09-07-2020;20:35:00;1933;Transport Gr. 5, 6
09-07-2020;20:40:00;1936;Transport Gr. 5, 6
09-07-2020;20:45:00;1942;Transport Gr. 5, 6
09-07-2020;20:50:00;1933;Transport Gr. 5, 6
09-07-2020;20:55:00;1935;Transport Gr. 5, 6
09-07-2020;21:00:00;1939;Transport Gr. 5, 6
09-07-2020;21:05:00;1959;Transport Gr. 5, 6
09-07-2020;21:10:00;1959;Transport Gr. 5, 6
09-07-2020;21:15:00;1959;Transport Gr. 5, 6
09-07-2020;21:20:00;1969;Transport Gr. 5, 6
09-07-2020;21:25:00;1976;Transport Gr. 5, 6
09-07-2020;21:30:00;1965;Transport Gr. 5, 6
09-07-2020;21:35:00;1956;Transport Gr. 5, 6
09-07-2020;21:40:00;1949;Transport Gr. 5, 6
09-07-2020;21:45:00;1962;Transport Gr. 5, 6
09-07-2020;21:50:00;1969;Transport Gr. 5, 6
09-07-2020;21:55:00;1953;Transport Gr. 5, 6
09-07-2020;22:00:00;1969;Transport Gr. 5, 6
09-07-2020;22:05:00;1959;Transport Gr. 5, 6
09-07-2020;22:10:00;1965;Transport Gr. 5, 6
09-07-2020;22:15:00;1955;Transport Gr. 5, 6
09-07-2020;22:20:00;1959;Transport Gr. 5, 6
09-07-2020;22:25:00;1969;Transport Gr. 5, 6
09-07-2020;22:30:00;1969;Transport Gr. 5, 6
09-07-2020;22:35:00;1962;Transport Gr. 5, 6
09-07-2020;22:40:00;1959;Transport Gr. 5, 6
09-07-2020;22:45:00;1988;Transport Gr. 5, 6
09-07-2020;22:50:00;1982;Transport Gr. 5, 6
09-07-2020;22:55:00;1732;Transport Gr. 5, 6
09-07-2020;23:00:00;1482;Transport Gr. 5, 6
09-07-2020;23:05:00;1232;Transport Gr. 5, 6
09-07-2020;23:10:00;982;Transport Gr. 5, 6
09-07-2020;23:15:00;0;Transport Gr. 5, 6
09-07-2020;23:20:00;0;Transport Gr. 5, 6
09-07-2020;23:25:00;0;Transport Gr. 5, 6
09-07-2020;23:30:00;0;Transport Gr. 5, 6
09-07-2020;23:35:00;0;Transport Gr. 5, 6
09-07-2020;23:40:00;0;Transport Gr. 5, 6
09-07-2020;23:45:00;0;Transport Gr. 5, 6
09-07-2020;23:50:00;0;Transport Gr. 5, 6
09-07-2020;23:55:00;0;Transport Gr. 5, 6
10-07-2020;00:00:00;0;Transport Gr. 5, 6
10-07-2020;00:05:00;0;Transport Gr. 5, 6
10-07-2020;00:10:00;0;Transport Gr. 5, 6
10-07-2020;00:15:00;0;Transport Gr. 5, 6
10-07-2020;00:20:00;0;Transport Gr. 5, 6
10-07-2020;00:25:00;0;Transport Gr. 5, 6
10-07-2020;00:30:00;0;Transport Gr. 5, 6
10-07-2020;00:35:00;0;Transport Gr. 5, 6
10-07-2020;00:40:00;0;Transport Gr. 5, 6
10-07-2020;00:45:00;0;Transport Gr. 5, 6
10-07-2020;00:50:00;0;Transport Gr. 5, 6
10-07-2020;00:55:00;0;Transport Gr. 5, 6
10-07-2020;01:00:00;0;Transport Gr. 5, 6
10-07-2020;01:05:00;0;Transport Gr. 5, 6
10-07-2020;01:10:00;0;Transport Gr. 5, 6
10-07-2020;01:15:00;0;Transport Gr. 5, 6
10-07-2020;01:20:00;0;Transport Gr. 5, 6
10-07-2020;01:25:00;0;Transport Gr. 5, 6
10-07-2020;01:30:00;0;Transport Gr. 5, 6
10-07-2020;01:35:00;0;Transport Gr. 5, 6
10-07-2020;01:40:00;0;Transport Gr. 5, 6
10-07-2020;01:45:00;0;Transport Gr. 5, 6
10-07-2020;01:50:00;0;Transport Gr. 5, 6
10-07-2020;01:55:00;0;Transport Gr. 5, 6
10-07-2020;02:00:00;0;Transport Gr. 5, 6
10-07-2020;02:05:00;0;Transport Gr. 5, 6
10-07-2020;02:10:00;0;Transport Gr. 5, 6
10-07-2020;02:15:00;0;Transport Gr. 5, 6
10-07-2020;02:20:00;0;Transport Gr. 5, 6
10-07-2020;02:25:00;0;Transport Gr. 5, 6
10-07-2020;02:30:00;0;Transport Gr. 5, 6
10-07-2020;02:35:00;0;Transport Gr. 5, 6
10-07-2020;02:40:00;0;Transport Gr. 5, 6
10-07-2020;02:45:00;0;Transport Gr. 5, 6
10-07-2020;02:50:00;0;Transport Gr. 5, 6
10-07-2020;02:55:00;0;Transport Gr. 5, 6
10-07-2020;03:00:00;0;Transport Gr. 5, 6
10-07-2020;03:05:00;0;Transport Gr. 5, 6
10-07-2020;03:10:00;0;Transport Gr. 5, 6
10-07-2020;03:15:00;0;Transport Gr. 5, 6
10-07-2020;03:20:00;0;Transport Gr. 5, 6
10-07-2020;03:25:00;0;Transport Gr. 5, 6
10-07-2020;03:30:00;0;Transport Gr. 5, 6
10-07-2020;03:35:00;0;Transport Gr. 5, 6
10-07-2020;03:40:00;0;Transport Gr. 5, 6
10-07-2020;03:45:00;0;Transport Gr. 5, 6
10-07-2020;03:50:00;0;Transport Gr. 5, 6
10-07-2020;03:55:00;0;Transport Gr. 5, 6
10-07-2020;04:00:00;0;Transport Gr. 5, 6
10-07-2020;04:05:00;0;Transport Gr. 5, 6
10-07-2020;04:10:00;568;Transport Gr. 5, 6
10-07-2020;04:15:00;768;Transport Gr. 5, 6
10-07-2020;04:20:00;1054;Transport Gr. 5, 6
10-07-2020;04:25:00;1360;Transport Gr. 5, 6
10-07-2020;04:30:00;1702;Transport Gr. 5, 6
10-07-2020;04:35:00;2075;Transport Gr. 5, 6
10-07-2020;04:40:00;2459;Transport Gr. 5, 6
10-07-2020;04:45:00;2455;Transport Gr. 5, 6
10-07-2020;04:50:00;2458;Transport Gr. 5, 6
10-07-2020;04:55:00;2469;Transport Gr. 5, 6
10-07-2020;05:00:00;2458;Transport Gr. 5, 6
10-07-2020;05:05:00;2452;Transport Gr. 5, 6
10-07-2020;05:10:00;2458;Transport Gr. 5, 6
10-07-2020;05:15:00;2452;Transport Gr. 5, 6
10-07-2020;05:20:00;2462;Transport Gr. 5, 6
10-07-2020;05:25:00;2455;Transport Gr. 5, 6
10-07-2020;05:30:00;2462;Transport Gr. 5, 6
10-07-2020;05:35:00;2459;Transport Gr. 5, 6
10-07-2020;05:40:00;2459;Transport Gr. 5, 6
10-07-2020;05:45:00;2452;Transport Gr. 5, 6
10-07-2020;05:50:00;2466;Transport Gr. 5, 6
10-07-2020;05:55:00;2463;Transport Gr. 5, 6
10-07-2020;06:00:00;2469;Transport Gr. 5, 6
10-07-2020;06:05:00;2462;Transport Gr. 5, 6
10-07-2020;06:10:00;2465;Transport Gr. 5, 6
10-07-2020;06:15:00;2463;Transport Gr. 5, 6
10-07-2020;06:20:00;2459;Transport Gr. 5, 6
10-07-2020;06:25:00;2452;Transport Gr. 5, 6
10-07-2020;06:30:00;2466;Transport Gr. 5, 6
10-07-2020;06:35:00;2459;Transport Gr. 5, 6
10-07-2020;06:40:00;2459;Transport Gr. 5, 6
10-07-2020;06:45:00;2445;Transport Gr. 5, 6
10-07-2020;06:50:00;2438;Transport Gr. 5, 6
10-07-2020;06:55:00;2431;Transport Gr. 5, 6
10-07-2020;07:00:00;2442;Transport Gr. 5, 6
10-07-2020;07:05:00;2449;Transport Gr. 5, 6
10-07-2020;07:10:00;2438;Transport Gr. 5, 6
10-07-2020;07:15:00;2435;Transport Gr. 5, 6
10-07-2020;07:20:00;2435;Transport Gr. 5, 6
10-07-2020;07:25:00;2445;Transport Gr. 5, 6
10-07-2020;07:30:00;2442;Transport Gr. 5, 6
10-07-2020;07:35:00;2431;Transport Gr. 5, 6
10-07-2020;07:40:00;2421;Transport Gr. 5, 6
10-07-2020;07:45:00;2388;Transport Gr. 5, 6
10-07-2020;07:50:00;2362;Transport Gr. 5, 6
10-07-2020;07:55:00;2345;Transport Gr. 5, 6
10-07-2020;08:00:00;2326;Transport Gr. 5, 6
10-07-2020;08:05:00;2297;Transport Gr. 5, 6
10-07-2020;08:10:00;2265;Transport Gr. 5, 6
10-07-2020;08:15:00;2238;Transport Gr. 5, 6
10-07-2020;08:20:00;2213;Transport Gr. 5, 6
10-07-2020;08:25:00;2181;Transport Gr. 5, 6
10-07-2020;08:30:00;2167;Transport Gr. 5, 6
10-07-2020;08:35:00;2141;Transport Gr. 5, 6
10-07-2020;08:40:00;2118;Transport Gr. 5, 6
10-07-2020;08:45:00;2084;Transport Gr. 5, 6
10-07-2020;08:50:00;2048;Transport Gr. 5, 6
10-07-2020;08:55:00;2018;Transport Gr. 5, 6
10-07-2020;09:00:00;2015;Transport Gr. 5, 6
10-07-2020;09:05:00;1987;Transport Gr. 5, 6
10-07-2020;09:10:00;1978;Transport Gr. 5, 6
10-07-2020;09:15:00;1982;Transport Gr. 5, 6
10-07-2020;09:20:00;1966;Transport Gr. 5, 6
10-07-2020;09:25:00;1966;Transport Gr. 5, 6
10-07-2020;09:30:00;1950;Transport Gr. 5, 6
10-07-2020;09:35:00;1982;Transport Gr. 5, 6
10-07-2020;09:40:00;1963;Transport Gr. 5, 6
10-07-2020;09:45:00;1890;Transport Gr. 5, 6
10-07-2020;09:50:00;1640;Transport Gr. 5, 6
10-07-2020;09:55:00;1390;Transport Gr. 5, 6
10-07-2020;10:00:00;1140;Transport Gr. 5, 6
10-07-2020;10:05:00;1103;Transport Gr. 5, 6
10-07-2020;10:10:00;1091;Transport Gr. 5, 6
10-07-2020;10:15:00;1121;Transport Gr. 5, 6
10-07-2020;10:20:00;1121;Transport Gr. 5, 6
10-07-2020;10:25:00;1153;Transport Gr. 5, 6
10-07-2020;10:30:00;1156;Transport Gr. 5, 6
10-07-2020;10:35:00;1153;Transport Gr. 5, 6
10-07-2020;10:40:00;1103;Transport Gr. 5, 6
10-07-2020;10:45:00;1032;Transport Gr. 5, 6
10-07-2020;10:50:00;1057;Transport Gr. 5, 6
10-07-2020;10:55:00;1100;Transport Gr. 5, 6
10-07-2020;11:00:00;1156;Transport Gr. 5, 6
10-07-2020;11:05:00;1180;Transport Gr. 5, 6
10-07-2020;11:10:00;1186;Transport Gr. 5, 6
10-07-2020;11:15:00;1162;Transport Gr. 5, 6
10-07-2020;11:20:00;1128;Transport Gr. 5, 6
10-07-2020;11:25:00;1121;Transport Gr. 5, 6
10-07-2020;11:30:00;1106;Transport Gr. 5, 6
10-07-2020;11:35:00;1124;Transport Gr. 5, 6
10-07-2020;11:40:00;1147;Transport Gr. 5, 6
10-07-2020;11:45:00;1134;Transport Gr. 5, 6
10-07-2020;11:50:00;1134;Transport Gr. 5, 6
10-07-2020;11:55:00;1141;Transport Gr. 5, 6
10-07-2020;12:00:00;1180;Transport Gr. 5, 6
10-07-2020;12:05:00;1174;Transport Gr. 5, 6
10-07-2020;12:10:00;1138;Transport Gr. 5, 6
10-07-2020;12:15:00;1141;Transport Gr. 5, 6
10-07-2020;12:20:00;1141;Transport Gr. 5, 6
10-07-2020;12:25:00;1171;Transport Gr. 5, 6
10-07-2020;12:30:00;1177;Transport Gr. 5, 6
10-07-2020;12:35:00;1195;Transport Gr. 5, 6
10-07-2020;12:40:00;1201;Transport Gr. 5, 6
10-07-2020;12:45:00;1189;Transport Gr. 5, 6
10-07-2020;12:50:00;1174;Transport Gr. 5, 6
10-07-2020;12:55:00;1168;Transport Gr. 5, 6
10-07-2020;13:00:00;1177;Transport Gr. 5, 6
10-07-2020;13:05:00;1168;Transport Gr. 5, 6
10-07-2020;13:10:00;1171;Transport Gr. 5, 6
10-07-2020;13:15:00;1134;Transport Gr. 5, 6
10-07-2020;13:20:00;1109;Transport Gr. 5, 6
10-07-2020;13:25:00;1085;Transport Gr. 5, 6
10-07-2020;13:30:00;1035;Transport Gr. 5, 6
10-07-2020;13:35:00;1014;Transport Gr. 5, 6
10-07-2020;13:40:00;1048;Transport Gr. 5, 6
10-07-2020;13:45:00;1082;Transport Gr. 5, 6
10-07-2020;13:50:00;1112;Transport Gr. 5, 6
10-07-2020;13:55:00;1134;Transport Gr. 5, 6
10-07-2020;14:00:00;1138;Transport Gr. 5, 6
10-07-2020;14:05:00;1147;Transport Gr. 5, 6
10-07-2020;14:10:00;1150;Transport Gr. 5, 6
10-07-2020;14:15:00;1156;Transport Gr. 5, 6
10-07-2020;14:20:00;1124;Transport Gr. 5, 6
10-07-2020;14:25:00;1085;Transport Gr. 5, 6
10-07-2020;14:30:00;1017;Transport Gr. 5, 6
10-07-2020;14:35:00;1008;Transport Gr. 5, 6
10-07-2020;14:40:00;984;Transport Gr. 5, 6
10-07-2020;14:45:00;928;Transport Gr. 5, 6
10-07-2020;14:50:00;943;Transport Gr. 5, 6
10-07-2020;14:55:00;959;Transport Gr. 5, 6
10-07-2020;15:00:00;986;Transport Gr. 5, 6
10-07-2020;15:05:00;1023;Transport Gr. 5, 6
10-07-2020;15:10:00;1076;Transport Gr. 5, 6
10-07-2020;15:15:00;1103;Transport Gr. 5, 6
10-07-2020;15:20:00;1054;Transport Gr. 5, 6
10-07-2020;15:25:00;1041;Transport Gr. 5, 6
10-07-2020;15:30:00;1023;Transport Gr. 5, 6
10-07-2020;15:35:00;1044;Transport Gr. 5, 6
10-07-2020;15:40:00;1094;Transport Gr. 5, 6
10-07-2020;15:45:00;1097;Transport Gr. 5, 6
10-07-2020;15:50:00;1079;Transport Gr. 5, 6
10-07-2020;15:55:00;1050;Transport Gr. 5, 6
10-07-2020;16:00:00;1097;Transport Gr. 5, 6
10-07-2020;16:05:00;1146;Transport Gr. 5, 6
10-07-2020;16:10:00;1189;Transport Gr. 5, 6
10-07-2020;16:15:00;1177;Transport Gr. 5, 6
10-07-2020;16:20:00;1180;Transport Gr. 5, 6
10-07-2020;16:25:00;1177;Transport Gr. 5, 6
10-07-2020;16:30:00;1121;Transport Gr. 5, 6
10-07-2020;16:35:00;1091;Transport Gr. 5, 6
10-07-2020;16:40:00;1076;Transport Gr. 5, 6
10-07-2020;16:45:00;1035;Transport Gr. 5, 6
10-07-2020;16:50:00;1032;Transport Gr. 5, 6
10-07-2020;16:55:00;1044;Transport Gr. 5, 6
10-07-2020;17:00:00;1017;Transport Gr. 5, 6
10-07-2020;17:05:00;1020;Transport Gr. 5, 6
10-07-2020;17:10:00;1017;Transport Gr. 5, 6
10-07-2020;17:15:00;1029;Transport Gr. 5, 6
10-07-2020;17:20:00;1051;Transport Gr. 5, 6
10-07-2020;17:25:00;1063;Transport Gr. 5, 6
10-07-2020;17:30:00;1082;Transport Gr. 5, 6
10-07-2020;17:35:00;1078;Transport Gr. 5, 6
10-07-2020;17:40:00;1082;Transport Gr. 5, 6
10-07-2020;17:45:00;1014;Transport Gr. 5, 6
10-07-2020;17:50:00;1038;Transport Gr. 5, 6
10-07-2020;17:55:00;1023;Transport Gr. 5, 6
10-07-2020;18:00:00;1032;Transport Gr. 5, 6
10-07-2020;18:05:00;1054;Transport Gr. 5, 6
10-07-2020;18:10:00;1085;Transport Gr. 5, 6
10-07-2020;18:15:00;1091;Transport Gr. 5, 6
10-07-2020;18:20:00;1060;Transport Gr. 5, 6
10-07-2020;18:25:00;1051;Transport Gr. 5, 6
10-07-2020;18:30:00;1076;Transport Gr. 5, 6
10-07-2020;18:35:00;1106;Transport Gr. 5, 6
10-07-2020;18:40:00;1064;Transport Gr. 5, 6
10-07-2020;18:45:00;1088;Transport Gr. 5, 6
10-07-2020;18:50:00;1115;Transport Gr. 5, 6
10-07-2020;18:55:00;1067;Transport Gr. 5, 6
10-07-2020;19:00:00;922;Transport Gr. 5, 6
10-07-2020;19:05:00;786;Transport Gr. 5, 6
10-07-2020;19:10:00;676;Transport Gr. 5, 6
10-07-2020;19:15:00;540;Transport Gr. 5, 6
